stateID,countyID,RenewablesEmployment,RenewablesEmploymentPCTEmp,FossilEmployment,FossilEmploymentPCTEmp,EfficiencyEmployment,EfficiencyEmploymentPCTEmp,TransmissionEmployment,TransmissionEmploymentPCTEmp,MotorVehiclesEmployment,MotorVehiclesEmploymentPCTEmp
29,195,91.48,0.89,9.49,0.09,133.32,1.29,47.64,0.46,100.99,0.98
29,197,4.16,0.22,2.87,0.15,25.03,1.34,44.49,2.39,20.68,1.11
29,199,10.83,0.46,3,0.13,20.97,0.88,14.89,0.63,27.26,1.15
29,201,70.6,0.37,21.48,0.11,190.28,0.99,256.25,1.33,759.56,3.95
29,203,6.41,0.21,3.03,0.1,17.59,0.57,15.71,0.51,31.58,1.02
29,205,8.52,0.29,3.92,0.13,25.11,0.84,32.88,1.1,56.92,1.9
29,207,98.09,0.78,37.86,0.3,249.17,1.98,153.65,1.22,792.77,6.31
29,209,14.65,0.11,9.16,0.07,98.7,0.76,76.53,0.59,72.8,0.56
29,211,5.68,0.21,2.72,0.1,23.13,0.88,42.38,1.6,15.7,0.59
29,213,25.88,0.1,23.9,0.09,206.1,0.81,219.56,0.87,171.49,0.68
29,215,384.59,4.32,4.8,0.05,39.26,0.44,117.85,1.32,140.86,1.58
29,217,16.69,0.18,12.53,0.13,47.43,0.51,45.89,0.49,84.92,0.91
29,219,22.97,0.13,9.6,0.06,195.66,1.15,93.06,0.55,514.32,3.02
29,221,10.96,0.11,3.47,0.04,41.97,0.43,23.08,0.24,118.92,1.22
29,223,14.98,0.28,3.51,0.07,22.55,0.43,22.33,0.42,27.01,0.51
29,225,18.79,0.12,5.14,0.03,107.82,0.67,262.93,1.63,321.71,1.99
29,227,3.06,0.26,2.37,0.2,16.04,1.38,13.68,1.18,18.87,1.63
29,229,15.47,0.21,5.82,0.08,32.97,0.46,106.74,1.47,116.06,1.6
29,510,791.08,0.54,503.24,0.34,3282.43,2.23,3134.33,2.13,2693.51,1.83
30,1,6.16,0.13,27.03,0.55,52.44,1.07,54.2,1.11,34.44,0.7
30,3,2.1,0.04,88.59,1.85,19.01,0.4,34.4,0.72,6.99,0.15
30,5,2.16,0.1,18.68,0.83,15.35,0.68,32.1,1.42,20.65,0.92
30,7,14.92,0.61,2.55,0.1,23.06,0.94,26.33,1.07,12.5,0.51
30,9,3.75,0.07,11.3,0.21,43.92,0.83,66.16,1.25,22.65,0.43
30,11,0.48,0.07,1.85,0.27,4.89,0.72,19.27,2.84,1.5,0.22
30,13,85.35,0.23,205.06,0.56,637.17,1.75,603.67,1.66,485.43,1.34
30,15,3.67,0.15,2.54,0.11,10.7,0.44,20.85,0.87,10.22,0.42
30,17,3.86,0.06,100.04,1.68,47.05,0.79,44.29,0.74,43.5,0.73
30,19,0.64,0.07,9.57,1.08,8.98,1.01,12.83,1.45,5.82,0.66
30,21,5.17,0.11,103.54,2.28,30.48,0.67,120.52,2.66,70.59,1.56
30,23,3.19,0.06,6.26,0.13,43.14,0.87,45.65,0.92,26.04,0.53
30,25,3,0.18,250.09,14.8,21.93,1.3,93.83,5.55,21.8,1.29
30,27,6.51,0.12,23.25,0.42,119.31,2.16,152.13,2.75,38.69,0.7
30,29,85.34,0.19,102.97,0.23,830.88,1.87,701.73,1.58,438.71,0.99
30,31,88.18,0.14,238.1,0.38,1657.98,2.64,943.66,1.5,704.07,1.12
30,33,0.86,0.12,2.58,0.35,8.31,1.12,15.88,2.15,5.38,0.73
30,35,5.16,0.1,123.14,2.34,12.48,0.24,119.85,2.27,32.73,0.62
30,37,0.43,0.12,2.04,0.57,5.49,1.55,11.78,3.32,1.06,0.3
30,39,9.38,0.62,2.36,0.15,11.28,0.74,16.81,1.1,6.56,0.43
30,41,7.47,0.1,23.09,0.31,95.22,1.27,171.76,2.29,76.31,1.02
30,43,3.35,0.06,13.9,0.26,61.8,1.15,41.46,0.77,32.02,0.59
30,45,5.62,0.63,2.68,0.3,12.04,1.35,20.46,2.3,5.82,0.65
30,47,20.25,0.16,28.54,0.23,92.92,0.74,135.74,1.08,93.49,0.75
30,49,54.99,0.16,87.58,0.26,584.82,1.72,462.26,1.36,355.48,1.04
30,51,1.75,0.18,20.61,2.17,6.37,0.67,14.04,1.48,5.82,0.61
30,53,28.92,0.4,24.62,0.34,77.09,1.07,72.88,1.01,64.52,0.89
30,55,0.48,0.05,1.77,0.18,5.64,0.56,43.71,4.37,5.82,0.58
30,57,13.08,0.31,5.66,0.13,55.24,1.31,38.02,0.9,14.34,0.34
30,59,2.19,0.25,1.85,0.21,6.31,0.71,14.06,1.58,5.82,0.65
30,61,6.23,0.4,2.78,0.18,11.83,0.76,17.9,1.15,5.82,0.37
30,63,128.88,0.21,145.75,0.24,1018.97,1.7,859.59,1.43,819.37,1.36
30,65,3.23,0.15,11.36,0.52,18.37,0.84,25.9,1.18,12.25,0.56
30,67,6.89,0.08,18.1,0.22,97.18,1.17,96,1.16,63.48,0.77
30,69,0.4,0.14,5.72,2.05,4.89,1.75,8.32,2.98,1.01,0.36
30,71,2.77,0.15,61.55,3.41,17.99,1,42.37,2.35,14.83,0.82
30,73,3.52,0.13,17.18,0.65,48.52,1.84,30.9,1.17,23.93,0.91
30,75,1.67,0.17,32.59,3.33,13.82,1.41,34.73,3.54,5.82,0.59
30,77,15.67,0.57,2.78,0.1,13.92,0.5,24.29,0.88,5.88,0.21
30,79,0.48,0.1,2.21,0.47,5.34,1.14,10.91,2.33,5.77,1.23
30,81,27.81,0.15,26.58,0.14,230.12,1.22,150.15,0.8,139.63,0.74
30,83,13.21,0.23,684.73,11.91,97.2,1.69,201.8,3.51,52.77,0.92
30,85,2.2,0.05,38.91,0.89,18.56,0.43,43.66,1,8.61,0.2
30,87,3.51,0.09,285.78,7.49,30.48,0.8,229.82,6.03,13.44,0.35
30,89,60.31,1.36,11.3,0.25,28.02,0.63,41.74,0.94,23.79,0.53
30,91,3.31,0.18,53.68,2.96,18.09,1,69.61,3.84,21.7,1.2
30,93,82.97,0.51,38.46,0.23,200.42,1.22,626.55,3.82,152.62,0.93
30,95,10.73,0.23,15.95,0.34,38.43,0.83,38.38,0.82,16.84,0.36
30,97,0.96,0.06,3.26,0.19,25.69,1.48,23.76,1.37,19.7,1.13
30,99,3.5,0.13,8.96,0.34,20.14,0.75,36.8,1.38,24.21,0.91
30,101,3.45,0.17,122.16,5.86,14.44,0.69,55.05,2.64,9.3,0.45
30,103,0.81,0.25,2.58,0.79,7.3,2.23,23.84,7.29,1.5,0.46
30,105,2.85,0.07,12.65,0.31,44.39,1.1,114.85,2.86,32.08,0.8
30,107,3.09,0.41,1.76,0.24,6.26,0.83,16.21,2.16,5.94,0.79
30,109,0.48,0.1,21.88,4.69,4.89,1.05,14.17,3.04,1.62,0.35
30,111,96.46,0.12,1245.98,1.59,1746.94,2.23,1875.76,2.39,1693.13,2.16
31,1,100.65,0.62,226.59,1.4,287.44,1.78,151.54,0.94,175.04,1.08
31,3,44.67,1.28,2.09,0.06,37.53,1.08,27.72,0.8,34.71,1
31,5,0.82,0.39,0.62,0.3,6.67,3.19,7.23,3.46,1.28,0.61
31,7,2.23,0.59,0.65,0.17,6.75,1.8,8.72,2.32,1.28,0.34
31,9,3.28,1.31,0.62,0.25,6.67,2.66,8.72,3.48,1.28,0.51
31,11,37.08,1.29,1.59,0.06,19.04,0.66,39.5,1.38,15.05,0.53
31,13,58.48,1.11,3.44,0.07,50.95,0.97,946.81,17.99,102.37,1.95
31,15,8.62,0.82,6.32,0.6,6.67,0.64,11.16,1.07,13.09,1.25
31,17,9.96,0.73,1.05,0.08,12.63,0.93,20.02,1.47,12.94,0.95
31,19,158.79,0.6,24.36,0.09,514.27,1.93,365.53,1.37,1935.82,7.25
31,21,28.1,0.83,1.68,0.05,24.31,0.72,21.62,0.64,13.84,0.41
31,23,30.42,0.68,1.67,0.04,43.19,0.97,31.41,0.71,501.55,11.27
31,25,47.54,0.37,11.67,0.09,82.24,0.64,78.35,0.61,87.05,0.68
31,27,42.06,0.96,2.34,0.05,37.33,0.85,44.1,1.01,77.2,1.76
31,29,67.2,2.96,1.14,0.05,16.88,0.74,22.17,0.98,17.33,0.76
31,31,26.85,0.81,2.07,0.06,36.77,1.11,117.18,3.53,31.44,0.95
31,33,19.93,0.4,10.28,0.21,42.21,0.85,678.53,13.66,86.56,1.74
31,35,39.57,1.24,1.8,0.06,40.82,1.28,28.11,0.88,31.88,1
31,37,17.98,0.33,2.17,0.04,39.88,0.73,35.33,0.64,36.94,0.67
31,39,28.36,0.61,3.69,0.08,42.26,0.92,45.78,0.99,92.05,1.99
31,41,55.58,0.89,5.35,0.09,53.04,0.85,80.35,1.28,29.63,0.47
31,43,76.38,0.75,5.25,0.05,73.22,0.72,67.09,0.66,240.89,2.35
31,45,13.36,0.27,2.75,0.05,31.92,0.63,35.92,0.71,24.83,0.49
31,47,101.12,0.8,24.46,0.19,91.93,0.73,91.21,0.72,249.65,1.98
31,49,10.71,1.06,0.75,0.07,6.67,0.66,14.8,1.46,15.15,1.5
31,51,7.68,0.26,1.38,0.05,24.75,0.84,21.28,0.73,8.14,0.28
31,53,77.45,0.41,32.32,0.17,180.97,0.96,154.57,0.82,547.34,2.9
31,55,1168.83,0.41,1064.63,0.38,4459.34,1.58,3908.23,1.38,3409.68,1.21
31,57,9.78,0.85,0.75,0.06,6.89,0.6,14.31,1.24,11.9,1.03
31,59,39.51,1.3,2.34,0.08,42.13,1.39,17.8,0.59,32.74,1.08
31,61,14.26,0.99,1.39,0.1,9.78,0.68,17.64,1.23,7.41,0.52
31,63,17.4,1.14,1.18,0.08,10.67,0.7,15.52,1.02,22.52,1.48
31,65,38.17,1.46,9.33,0.36,21.46,0.82,44.94,1.72,46.29,1.77
31,67,74.42,0.7,6.99,0.07,91.99,0.87,152.44,1.44,333.3,3.14
31,69,5.02,0.43,0.75,0.06,7.88,0.68,15.64,1.35,6.78,0.58
31,71,2.48,0.22,1.25,0.11,15.74,1.39,14.81,1.31,15.55,1.38
31,73,12.16,1.19,0.83,0.08,9.75,0.96,14.66,1.44,6.78,0.67
31,75,1.83,0.43,0.69,0.16,6.78,1.58,8.74,2.03,6.61,1.54
31,77,9.94,0.84,0.8,0.07,8.56,0.72,10.28,0.87,6.61,0.56
31,79,153.28,0.5,28.64,0.09,409.02,1.34,300.91,0.98,526.95,1.72
31,81,49.89,1.09,2.95,0.06,41.55,0.91,39.47,0.86,43.08,0.94
31,83,8.19,0.47,3.31,0.19,10.36,0.6,9.61,0.55,12.42,0.72
31,85,7.73,1.38,0.58,0.1,6.67,1.19,7.59,1.36,1.55,0.28
31,87,7.13,0.58,22.24,1.82,8.22,0.67,10.72,0.88,9.16,0.75
31,89,94.77,1.68,6.98,0.12,40.51,0.72,617.32,10.97,83.1,1.48
31,91,1.83,0.48,0.69,0.18,6.67,1.75,8.7,2.28,6.78,1.78
31,93,17.37,0.54,1.33,0.04,17.14,0.53,25.04,0.78,19.31,0.6
31,95,31.59,0.77,3.64,0.09,46.47,1.13,57.67,1.4,25.39,0.62
31,97,9.94,0.49,1.37,0.07,19.33,0.96,14.34,0.71,7.63,0.38
31,99,49.27,1.34,2.03,0.06,25.2,0.68,28.01,0.76,9.03,0.25
31,101,33.75,0.76,10.16,0.23,39.9,0.89,143.6,3.22,63.17,1.42
31,103,2.23,0.38,0.61,0.1,6.67,1.12,7.25,1.22,6.61,1.11
31,105,16.46,0.86,21.07,1.1,12.86,0.67,46.65,2.43,8.1,0.42
31,107,17.56,0.39,2.04,0.04,20.7,0.46,45.25,1,8.53,0.19
31,109,532.56,0.32,188.36,0.11,2263.68,1.36,2327.22,1.4,2849.86,1.71
31,111,96.34,0.54,14.38,0.08,200.11,1.12,179.61,1,279.67,1.56
31,113,2.34,0.51,0.83,0.18,6.81,1.48,10.65,2.32,2,0.43
31,115,0.78,0.2,0.58,0.15,4.62,1.19,7.59,1.96,1.55,0.4
31,117,1.72,0.39,0.58,0.13,4.62,1.04,8.34,1.88,1.28,0.29
31,119,97.38,0.52,20.97,0.11,276.36,1.47,277.01,1.47,294.87,1.57
31,121,73.24,1.85,16.31,0.41,34.27,0.87,27.96,0.71,13.56,0.34
31,123,32.47,1.28,3.22,0.13,9.43,0.37,21.92,0.86,14.11,0.56
31,125,5.28,0.27,0.92,0.05,11.78,0.6,8.83,0.45,19.9,1.01
31,127,17.02,0.49,1.51,0.04,14.79,0.43,21.98,0.63,15.98,0.46
31,129,7.5,0.33,1.14,0.05,12.95,0.56,14.84,0.64,19.71,0.86
31,131,47,0.59,7.17,0.09,61.15,0.77,92.77,1.17,30.31,0.38
31,133,0.9,0.06,1,0.07,10.56,0.72,9.64,0.66,12.57,0.86
31,135,27.81,1.56,1.42,0.08,23.39,1.32,569.73,32.06,21.6,1.22
31,137,49.65,1.03,4.2,0.09,57.4,1.19,81.92,1.7,70.97,1.48
31,139,20.01,0.5,3.33,0.08,35.27,0.88,24.04,0.6,32.52,0.81
31,141,154.29,0.92,881.17,5.25,383.15,2.28,486.4,2.9,812.14,4.84
31,143,17.06,0.6,1.47,0.05,15.98,0.56,20.9,0.74,20.22,0.71
31,145,29.86,0.52,14.33,0.25,56.32,0.99,46.94,0.82,33.43,0.59
31,147,18.58,0.45,7.84,0.19,36.7,0.9,29.23,0.72,27.13,0.66
31,149,3.28,0.37,0.75,0.08,6.67,0.76,8.78,0.99,7.31,0.83
31,151,19.89,0.28,2.06,0.03,22.91,0.32,24.16,0.34,51.52,0.72
31,153,244.82,0.27,88.69,0.1,1236.48,1.36,1123.75,1.24,1282.34,1.41
31,155,57.84,0.55,11.38,0.11,115.97,1.1,97.68,0.92,45.38,0.43
31,157,95.05,0.53,19.2,0.11,252.78,1.42,399.08,2.24,348.72,1.96
31,159,40.9,0.49,5.53,0.07,225.42,2.68,144.35,1.72,739.62,8.8
31,161,20.57,0.78,1.06,0.04,9.62,0.36,20.75,0.78,11.61,0.44
31,163,9.45,0.57,0.92,0.06,11.09,0.67,12.36,0.75,8.8,0.53
31,165,3.28,0.45,0.75,0.1,6.67,0.91,103.67,14.1,1.72,0.23
31,167,6.48,0.19,1.39,0.04,13.65,0.4,14.76,0.44,14.79,0.44
31,169,38.99,1.39,1.98,0.07,31.52,1.12,29.38,1.05,21.28,0.76
31,171,0.82,0.19,0.65,0.15,6.67,1.58,8.28,1.96,6.61,1.56
31,173,30.29,1.06,1.32,0.05,41.95,1.46,31.07,1.08,127.71,4.45
31,175,37.73,1.83,9.03,0.44,30.82,1.5,24.23,1.18,34.44,1.67
31,177,115.91,1.07,20.26,0.19,131.04,1.21,72.99,0.67,101.47,0.94
31,179,16.7,0.3,2.02,0.04,25.02,0.45,19.93,0.36,607.49,10.98
31,181,11.74,0.73,0.81,0.05,9.36,0.58,15.73,0.97,7.43,0.46
31,183,2.26,0.39,0.65,0.11,6.67,1.17,7.93,1.39,1.55,0.27
31,185,81.48,1.14,7.75,0.11,101.39,1.42,56.07,0.78,247.43,3.46
32,1,48.97,0.49,31.71,0.32,77.09,0.77,116.24,1.16,130.3,1.3
32,3,8712.55,0.86,3346.33,0.33,7225.6,0.71,8033.46,0.79,7745.1,0.77
32,5,119.3,0.56,60.24,0.28,199.98,0.94,112.25,0.53,155.05,0.73
32,7,95.59,0.37,68.57,0.27,188.52,0.73,321.18,1.25,156.15,0.61
32,9,0.18,0.04,34.71,7.48,5.94,1.28,10.38,2.24,1.08,0.23
32,11,5.25,0.52,18.05,1.79,3.44,0.34,9.89,0.98,1.11,0.11
32,13,56.33,0.73,33.63,0.44,35.88,0.47,91.23,1.19,111.14,1.44
32,15,6.79,0.23,15.95,0.54,4.99,0.17,16.85,0.57,1.26,0.04
32,17,0.21,0.01,2.27,0.12,5.39,0.28,10.87,0.57,6,0.31
32,19,34.08,0.17,121.28,0.6,108.75,0.54,91.97,0.45,251.34,1.24
32,21,3.34,0.18,2.25,0.12,4.29,0.23,15.6,0.84,6,0.32
32,23,33.91,0.23,32.61,0.22,68.21,0.45,233.9,1.55,70.17,0.47
32,27,2.21,0.09,2.43,0.1,3.44,0.14,17.76,0.73,1.09,0.05
32,29,0.73,0.04,196.53,10.83,70.86,3.91,1266.75,69.83,7.11,0.39
32,31,909.73,0.4,686.89,0.3,2136.84,0.94,1566.09,0.69,2413.41,1.06
32,33,12.08,0.28,4.67,0.11,12.51,0.29,51.71,1.21,31.49,0.74
32,510,150.84,0.63,59.3,0.25,164.29,0.68,311.09,1.29,546.94,2.28
33,1,133.32,0.44,70.93,0.23,522.88,1.73,200.79,0.66,329.3,1.09
33,3,123.28,0.54,45.75,0.2,375.22,1.64,89.5,0.39,201.3,0.88
33,5,132.88,0.33,58.14,0.15,516.96,1.3,131.46,0.33,319.72,0.8
33,7,160.16,1.15,21.4,0.15,137.87,0.99,83.15,0.6,114.81,0.82
33,9,231.67,0.48,205.95,0.43,718.97,1.49,239.06,0.5,502.02,1.04
33,11,948.93,0.42,831.83,0.37,3806.68,1.67,1000.85,0.44,2488.64,1.09
33,13,422.87,0.53,232.61,0.29,1332.32,1.66,453.61,0.57,964.92,1.2
33,15,844.4,0.48,744.09,0.42,2972.24,1.67,855.22,0.48,1963.75,1.1
33,17,187.32,0.26,98.85,0.14,608.9,0.86,204.1,0.29,912.93,1.29
33,19,82.26,0.36,72.31,0.32,343.63,1.51,141.18,0.62,188.29,0.83
34,1,193.19,0.17,340.39,0.31,827.58,0.75,1193.74,1.08,847.82,0.77
34,3,1090.58,0.24,1792.17,0.39,4269.68,0.93,2184.83,0.48,5811.78,1.26
34,5,479.02,0.22,764.44,0.35,1676.76,0.76,1514.22,0.68,2733.37,1.23
34,7,416.28,0.17,853.89,0.35,1828.35,0.76,1203.93,0.5,2615.02,1.08
34,9,65.9,0.16,129.31,0.31,326.77,0.78,205.76,0.49,358.65,0.85
34,11,72.31,0.12,162.15,0.27,401.39,0.66,272.39,0.45,533.94,0.87
34,13,572.13,0.16,1330.08,0.38,2781.88,0.8,1676.87,0.48,2995.77,0.86
34,15,138.68,0.1,865.44,0.61,825.9,0.58,696.2,0.49,1569.74,1.1
34,17,320.32,0.09,1001.21,0.29,1420.47,0.41,1444.22,0.42,1731.24,0.5
34,19,261.54,0.42,239.73,0.39,592.26,0.96,281.24,0.46,519.83,0.84
34,21,380.81,0.2,999.44,0.53,1826.29,0.96,976.56,0.51,1697.9,0.89
34,23,760.38,0.18,1948.48,0.46,3581.57,0.85,2342.23,0.56,4679.99,1.11
34,25,1569.29,0.5,1213.97,0.39,2643.58,0.84,2478.37,0.79,3105.75,0.99
34,27,773.18,0.31,2299.54,0.93,3562.6,1.44,2158.18,0.87,3144.41,1.27
34,29,643.1,0.25,721.83,0.28,1462.2,0.57,849.66,0.33,2000.2,0.78
34,31,443.09,0.19,517.92,0.23,1348.12,0.59,1101.48,0.48,1889.57,0.83
34,33,34.12,0.12,100.39,0.36,184,0.67,102.1,0.37,164.14,0.6
34,35,681.46,0.41,994.88,0.6,1525.41,0.92,653.15,0.4,1388.54,0.84
34,37,266.65,0.38,218.4,0.31,441.79,0.63,339.64,0.48,463.18,0.66
34,39,483.35,0.18,1754.11,0.67,2026.83,0.77,2098.98,0.8,2995.37,1.14
34,41,18.59,0.03,124.55,0.23,261.39,0.49,247.23,0.46,543.47,1.01
35,1,2852.51,0.91,2113.52,0.67,2438.21,0.78,2630.1,0.84,4055.29,1.29
35,3,9.82,0.9,18.3,1.67,7.99,0.73,31.61,2.89,9.58,0.88
35,5,89.88,0.35,530.22,2.04,113.36,0.44,183.36,0.71,165.63,0.64
35,6,20.41,0.24,24.09,0.28,15.52,0.18,207.11,2.44,38.93,0.46
35,7,18.93,0.35,85.4,1.58,23.96,0.44,99.5,1.84,17.29,0.32
35,9,56.89,0.27,146.31,0.68,87.93,0.41,165.8,0.77,154,0.72
35,11,4.85,0.59,17.66,2.16,8.56,1.05,41.58,5.1,5.56,0.68
35,13,215.6,0.24,358.35,0.4,427.49,0.47,555.03,0.62,549.94,0.61
35,15,126.39,0.45,5052.75,18.12,202.89,0.73,591.6,2.12,159.95,0.57
35,17,28.38,0.24,50.84,0.44,43.16,0.37,129.99,1.12,60.88,0.52
35,19,9.12,0.59,20.54,1.32,10.2,0.66,32.45,2.09,11.51,0.74
35,21,2.83,1.06,20.78,7.78,8.22,3.08,31.21,11.69,6.08,2.28
35,23,29.21,1.43,21.88,1.07,7.98,0.39,34.13,1.67,10.19,0.5
35,25,163.41,0.62,5520.59,21.03,159.84,0.61,2101.04,8,249.61,0.95
35,27,33.4,0.4,39.78,0.48,40.54,0.49,140.28,1.69,48.01,0.58
35,28,25.47,0.29,55.3,0.62,46.08,0.52,32.81,0.37,66.43,0.75
35,29,31.3,0.34,56.44,0.62,40.98,0.45,177.67,1.94,54.71,0.6
35,31,46.87,0.21,427.63,1.91,71.89,0.32,238.59,1.06,169.51,0.76
35,33,7.15,0.35,19.08,0.93,9.54,0.47,48.35,2.36,9.59,0.47
35,35,58.18,0.25,86.49,0.37,103.64,0.44,206.51,0.87,117.4,0.5
35,37,11.19,0.36,28.05,0.91,17.83,0.58,118,3.83,41.73,1.35
35,39,34.49,0.22,65.74,0.41,32.14,0.2,161.83,1.02,25.41,0.16
35,41,22.18,0.29,31.08,0.41,27.01,0.35,115.96,1.52,32.52,0.43
35,43,144.27,0.24,194.58,0.32,276.66,0.45,316.16,0.52,238.33,0.39
35,45,237.59,0.47,4797.74,9.52,240.44,0.48,2443.26,4.85,564.6,1.12
35,47,23.7,0.23,40.07,0.39,32.68,0.32,48.1,0.47,27.35,0.27
35,49,420.48,0.6,354.15,0.5,339.1,0.48,323.11,0.46,529.74,0.75
35,51,20.65,0.53,26.12,0.67,21.53,0.55,60.27,1.55,22.01,0.57
35,53,11.12,0.18,26.94,0.43,16.02,0.26,75.01,1.2,24.16,0.39
35,55,48.34,0.34,58.21,0.42,68.82,0.49,195.41,1.39,81.3,0.58
35,57,16.7,0.32,31.66,0.61,19.73,0.38,142.25,2.76,31.79,0.62
35,59,6.56,0.35,25.31,1.36,11.13,0.6,58.49,3.15,10.86,0.59
35,61,41.06,0.14,111.28,0.39,81.57,0.29,271.59,0.96,90.68,0.32
36,1,507.94,0.34,578.18,0.38,2759.84,1.82,1275.99,0.84,2117.73,1.4
36,3,128.36,0.7,44.54,0.24,171.92,0.94,237.87,1.29,107.67,0.59
36,5,727.92,0.13,225.92,0.04,2074.98,0.36,2350.86,0.41,2373.49,0.42
36,7,137.81,0.17,83.26,0.1,928.66,1.16,1033.94,1.3,938.11,1.18
36,9,69.18,0.22,88.97,0.28,208.96,0.65,168.62,0.52,233.02,0.73
36,11,62.98,0.19,35.63,0.1,333.11,0.98,245.28,0.72,1032.91,3.03
36,13,99.06,0.19,82.63,0.16,578.21,1.11,367.09,0.7,862.17,1.66
36,15,60.98,0.18,323.36,0.96,442.23,1.31,445.02,1.32,621.32,1.85
36,17,44.44,0.21,18.61,0.09,160.66,0.76,81.48,0.39,346.82,1.64
36,19,119.66,0.35,59.49,0.17,341.7,1,215.92,0.63,517.96,1.51
36,21,113.48,0.38,19.16,0.06,268.84,0.9,78.53,0.26,226.33,0.76
36,23,29.89,0.14,13.72,0.06,168.94,0.78,71.24,0.33,196.92,0.91
36,25,92.01,0.51,15.35,0.09,132.81,0.74,63.83,0.36,187.74,1.05
36,27,299.37,0.22,120.99,0.09,1495.39,1.09,962.47,0.7,854.35,0.62
36,29,997.96,0.24,1884.67,0.45,5165.37,1.23,2700.57,0.64,8117.03,1.93
36,31,95.84,0.59,10.85,0.07,141.98,0.88,42.85,0.26,80.05,0.49
36,33,169.64,0.92,22.17,0.12,147.82,0.8,69.43,0.37,129.13,0.7
36,35,63.89,0.29,19.83,0.09,128.54,0.59,114.99,0.53,96.15,0.44
36,37,50.96,0.18,47.61,0.17,249.21,0.89,195.49,0.7,429.2,1.53
36,39,47.64,0.25,28.42,0.15,160.94,0.83,124.01,0.64,154.17,0.79
36,41,40.33,1.88,4.92,0.23,50.85,2.37,23.61,1.1,23.41,1.09
36,43,68.6,0.26,27.44,0.1,168.87,0.64,92,0.35,147.56,0.56
36,45,151.66,0.36,76.44,0.18,402.28,0.96,193.9,0.46,384.81,0.92
36,47,877.95,0.08,537.52,0.05,6302.48,0.55,5673.51,0.49,3858.69,0.33
36,49,209.4,1.94,24.11,0.22,112.19,1.04,42.75,0.4,77.23,0.71
36,51,39.53,0.14,22.15,0.08,213.87,0.74,203.9,0.7,425.51,1.46
36,53,52.16,0.17,28.13,0.09,200.42,0.66,76.66,0.25,227.11,0.74
36,55,554.24,0.16,602,0.18,4299.96,1.25,2092.13,0.61,4866.43,1.42
36,57,75.11,0.35,21.27,0.1,169.18,0.8,54.57,0.26,200.7,0.95
36,59,1709.42,0.25,966.92,0.14,8799.79,1.3,6937.76,1.02,6690.88,0.99
36,61,5469.34,0.62,5707.88,0.65,37279.24,4.23,17372.4,1.97,6070.34,0.69
36,63,150.74,0.16,119.09,0.13,856.42,0.92,478.4,0.51,1744.3,1.87
36,65,206.01,0.21,88.59,0.09,745.46,0.77,579.18,0.6,1218.6,1.26
36,67,377.03,0.18,479.23,0.23,2932.56,1.4,2603.79,1.24,3186.7,1.52
36,69,84.4,0.16,123.22,0.24,595.91,1.14,373.66,0.71,578.25,1.1
36,71,359.77,0.21,160.14,0.09,1374.56,0.8,1053.76,0.61,1917.94,1.11
36,73,117.74,0.71,11.8,0.07,111.87,0.68,57.1,0.35,438.83,2.66
36,75,271.8,0.55,137.33,0.28,304.16,0.62,509.36,1.03,362.24,0.74
36,77,65.71,0.25,15.62,0.06,149.02,0.56,158.87,0.6,178.69,0.67
36,79,78.36,0.16,36.28,0.07,500.85,1.03,234.45,0.48,481.68,0.99
36,81,1023.91,0.09,1273.96,0.11,9321.1,0.84,4632.28,0.42,5676.18,0.51
36,83,433.4,0.56,150.24,0.19,717.32,0.93,917.32,1.19,471.96,0.61
36,85,242.3,0.12,235.34,0.11,1836.97,0.87,1411.08,0.67,990.35,0.47
36,87,471.13,0.32,184.61,0.13,1423.69,0.97,1634.14,1.11,1480.84,1.01
36,89,434.93,1.08,34.61,0.09,318.58,0.79,243.24,0.6,215.01,0.53
36,91,375.41,0.33,134.08,0.12,1508.34,1.33,582.27,0.51,947.85,0.84
36,93,201.23,0.28,100.03,0.14,936.88,1.29,581.9,0.8,539.41,0.74
36,95,103.41,0.75,10.32,0.07,119.06,0.86,57.18,0.41,59.56,0.43
36,97,19.35,0.25,32.49,0.42,86.27,1.12,37.53,0.49,62.05,0.8
36,99,28.94,0.19,38.26,0.25,75.6,0.49,63.77,0.42,69.34,0.45
36,101,61.24,0.15,59.52,0.15,473.71,1.18,336.1,0.84,1094.33,2.72
36,103,2302.71,0.31,1250.45,0.17,10122.57,1.37,3434.85,0.46,7647.53,1.03
36,105,179.86,0.55,24.39,0.07,244.01,0.75,122.42,0.38,238.64,0.73
36,107,26.94,0.12,20.29,0.09,96.77,0.45,89.51,0.42,66.94,0.31
36,109,177.11,0.37,94.06,0.2,375.39,0.79,204.51,0.43,1761.67,3.69
36,111,161.71,0.19,85.8,0.1,651.21,0.78,371.06,0.44,807.53,0.96
36,113,675.53,2.24,68.66,0.23,389.81,1.29,266.3,0.88,356.24,1.18
36,115,54.79,0.2,12.65,0.05,141.28,0.53,46.76,0.17,161.59,0.6
36,117,307.94,0.74,23.47,0.06,261.51,0.63,131.62,0.32,330.18,0.8
36,119,1449.2,0.32,734.71,0.16,6387.17,1.39,3306.24,0.72,3606.78,0.79
36,121,78.85,0.47,15.39,0.09,134.03,0.79,63.89,0.38,312.48,1.85
36,123,16.96,0.15,6.76,0.06,88.18,0.79,36.41,0.33,227.03,2.04
37,1,83.68,0.11,65.35,0.09,792.77,1.04,171.01,0.22,1225.46,1.6
